query_id,char_count,token_count,unique_token_ratio,analyzed_token_count,stopword_fraction,digit_token_fraction,punctuation_fraction,question_mark,mean_idf,max_idf,min_idf,idf_oov_fraction,wh_what,wh_who,wh_when,wh_where,wh_why,wh_how,wh_which,wh_whom
test1686,39.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.306931721020888,7.3268195869685435,2.7863550280367213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1687,50.0,10.0,1.0,6.0,0.4,0.1,0.0,0.0,5.003881177974699,8.102990949690003,1.978019078330936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1688,43.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,5.148041889490314,6.401328327347733,4.176786780503787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test1689,61.0,10.0,1.0,6.0,0.4,0.0,0.03278688524590164,0.0,7.592422874752835,12.930073159743058,3.46322588086057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test1690,53.0,10.0,0.9,4.0,0.6,0.0,0.0,0.0,8.280620458938397,12.550583538038154,3.9154389040941355,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
test1691,42.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,3.680037376667355,4.565977356906268,2.256543270872133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1695,38.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.94022976798722,7.244141372503947,3.6248492723974506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1696,40.0,8.0,0.875,4.0,0.5,0.0,0.0,0.0,7.8244184326093915,10.124384489076933,3.7718604382298366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1703,32.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,6.725347513390318,12.450500079481172,3.5855583327205514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1708,39.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.848026418195133,7.298861377921693,3.4064785646786397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1712,38.0,8.0,1.0,3.0,0.625,0.0,0.0,0.0,5.037072877962663,7.4903230066550455,3.5455532618889385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1715,45.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,4.9463216149747185,6.455589097207113,3.5713857296062494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test1716,41.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.024390243902439025,0.0,5.707242207225813,10.001961073864047,2.393480405732666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1721,35.0,8.0,0.875,3.0,0.625,0.0,0.0,0.0,4.768230768296178,6.01229139134559,3.5455532618889385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1723,92.0,13.0,0.8461538461538461,8.0,0.3846153846153846,0.0,0.010869565217391304,0.0,4.474667038807856,8.610535865161813,2.5320418160152225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1724,34.0,9.0,1.0,8.0,0.11111111111111116,0.0,0.0,0.0,5.8064577247057745,9.057270867468194,4.065185225968869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1725,40.0,9.0,1.0,4.0,0.5555555555555556,0.0,0.0,0.0,5.654742343486557,8.082258499778032,4.028549451107706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1727,49.0,9.0,1.0,4.0,0.5555555555555556,0.0,0.0,0.0,4.679015709301674,7.652351042225138,2.577479098227116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1731,63.0,14.0,0.9285714285714286,5.0,0.6428571428571428,0.0,0.0,0.0,4.786606469500686,6.409678635403098,3.625801180134286,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1732,68.0,11.0,0.9090909090909091,7.0,0.36363636363636365,0.0,0.04411764705882353,0.0,9.204922186864417,12.550583538038154,6.283582749785111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test1733,38.0,7.0,1.0,6.0,0.1428571428571429,0.14285714285714285,0.02631578947368421,0.0,4.656409611433218,6.89883331956186,2.915859894607994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1736,51.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,4.8853374353662185,7.196731882845313,3.2756437915128496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1738,45.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,7.424731635496308,10.560548584073903,4.3008845890598275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1739,35.0,8.0,1.0,2.0,0.75,0.0,0.0,0.0,6.1743693733321905,8.047854157604554,4.3008845890598275,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
test1742,39.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.977942653504651,7.573849795617581,3.4064785646786397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1752,46.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.828072104579545,8.483808529854228,3.1975245007052746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1753,45.0,9.0,1.0,4.0,0.5555555555555556,0.0,0.0,0.0,7.312027680847036,8.842159487851248,6.577309760073208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1758,39.0,7.0,1.0,4.0,0.4285714285714286,0.0,0.02564102564102564,0.0,4.8353004744699195,7.2047299259802795,3.4501696454405764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1759,43.0,9.0,1.0,6.0,0.33333333333333337,0.0,0.023255813953488372,0.0,5.276873451902595,8.227497089376424,3.4064785646786397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1762,52.0,9.0,1.0,4.0,0.5555555555555556,0.0,0.0,0.0,4.763203401113353,7.5024158648043855,3.0394175860223087,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1766,46.0,8.0,0.875,6.0,0.25,0.0,0.0,0.0,6.02891736828683,10.078922115000175,3.6226270182019484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1769,37.0,8.0,0.875,3.0,0.625,0.0,0.0,0.0,5.490735013664856,8.179804127451622,3.5455532618889385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1773,73.0,9.0,0.7777777777777778,7.0,0.2222222222222222,0.0,0.0,0.0,5.322243946853215,5.954012424977194,4.3499051691654325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1774,48.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.386388043955953,8.942514630170006,2.7863550280367213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1776,41.0,9.0,1.0,4.0,0.5555555555555556,0.0,0.0,0.0,7.002271876426736,10.018558965273085,4.937310541654984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1777,59.0,9.0,1.0,6.0,0.33333333333333337,0.0,0.01694915254237288,0.0,5.879886729442776,8.149657676787728,4.531507591315926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1780,41.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.129130426745241,5.777202111713518,4.531507591315926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1782,46.0,8.0,0.875,6.0,0.25,0.0,0.0,0.0,6.73441392501896,8.251509542539115,4.11957909555563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1783,42.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.967466691115991,8.284942889033807,4.3008845890598275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1785,41.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,3.8835960966331475,5.203114291169562,2.837196138336423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1789,40.0,10.0,1.0,4.0,0.6,0.0,0.0,0.0,4.871502236742596,6.341146682209539,3.4064785646786397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1790,56.0,11.0,0.8181818181818182,6.0,0.4545454545454546,0.0,0.0,0.0,5.839263490564548,7.822264620562085,2.256543270872133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1794,42.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,6.345495591421861,8.518674446756846,3.461727120625455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1800,49.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.6822467647704435,5.162320778389461,4.454551682731145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1806,43.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,6.776045427252354,10.330236543281082,3.158294485795374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1809,45.0,8.0,1.0,5.0,0.375,0.0,0.022222222222222223,0.0,6.76700312335232,7.697320481687905,5.694287772243297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1811,72.0,13.0,1.0,8.0,0.3846153846153846,0.0,0.0,0.0,5.690489388235282,10.13373035149517,3.0369273608098353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1814,43.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,6.176202190633797,11.177534403668284,3.801234893176763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1818,40.0,9.0,1.0,5.0,0.4444444444444444,0.1111111111111111,0.0,0.0,4.731992846282376,6.423599444415082,2.5870089694699985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test1819,43.0,8.0,0.875,3.0,0.625,0.0,0.0,0.0,5.7203297206413675,8.352195116042974,4.136286066129699,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1826,36.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.259514060620286,5.789315396524968,2.2182450660927935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1827,40.0,9.0,1.0,4.0,0.5555555555555556,0.1111111111111111,0.0,0.0,3.963700162686122,5.631888319017683,2.5870089694699985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1829,55.0,10.0,1.0,5.0,0.5,0.0,0.0,0.0,5.79284755185445,7.520833847918584,4.118455293776882,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
test1831,49.0,8.0,1.0,5.0,0.375,0.125,0.0,0.0,5.005276815138567,6.213944130723071,2.017818076392981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1832,42.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,6.744954395466937,9.486209331762,4.531507591315926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1837,56.0,10.0,0.9,5.0,0.5,0.0,0.0,0.0,5.260713867682982,5.962091528288443,4.26710270948274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1839,42.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.975059320796447,5.706440893169825,3.75583038293418,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
test1849,38.0,8.0,1.0,3.0,0.625,0.0,0.0,0.0,6.225190489874055,8.962688224982246,3.9356811329263994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1850,48.0,8.0,1.0,6.0,0.25,0.125,0.0,0.0,6.721752645741124,11.688360027434275,4.444307130250437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1853,44.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.991186939113425,7.405846838367034,2.61524293407979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test1858,53.0,10.0,1.0,6.0,0.4,0.0,0.0,0.0,5.148158432264802,7.4288149491983315,2.2182450660927935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1860,43.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,5.265303381338914,7.8001744448199855,3.4393135645304502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test1863,64.0,11.0,1.0,6.0,0.4545454545454546,0.0,0.0,0.0,4.78348381464395,6.5927029886757245,2.956295628609304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test1865,38.0,8.0,1.0,3.0,0.625,0.0,0.0,0.0,7.01314885424587,10.785492315892261,4.075342365344003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1866,43.0,8.0,0.875,5.0,0.375,0.0,0.0,0.0,6.548054701280148,9.755229605025361,3.75583038293418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1867,57.0,10.0,0.9,6.0,0.4,0.0,0.0,0.0,4.829774903555415,6.794674782690511,2.393480405732666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1873,62.0,11.0,1.0,6.0,0.4545454545454546,0.0,0.0,0.0,4.813114490927119,6.104947264331225,2.956295628609304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1880,41.0,9.0,1.0,4.0,0.5555555555555556,0.0,0.0,0.0,4.286620255261051,6.864679227855702,2.017818076392981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1881,36.0,8.0,1.0,3.0,0.625,0.0,0.0,0.0,5.702310942379711,9.1337200396316,3.672328198447704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1890,51.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,5.570402053945616,11.417485073298876,3.5713857296062494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1892,46.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,5.231747597331787,8.953992518014692,2.7863550280367213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1893,50.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,4.5059171740855835,6.707954871986542,3.34484849115333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1898,45.0,8.0,1.0,3.0,0.625,0.0,0.0,0.0,5.774132226712202,7.416334287974722,3.9449843285613175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1900,48.0,9.0,1.0,4.0,0.5555555555555556,0.0,0.0,0.0,5.787169554990346,8.799223600146103,2.017818076392981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
test1901,42.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.994461337146826,6.855434717574752,2.017818076392981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1902,64.0,11.0,0.8181818181818182,6.0,0.4545454545454546,0.0,0.0,0.0,5.0388455051828585,6.308667507978924,4.350309729139742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test1903,45.0,8.0,0.875,3.0,0.625,0.0,0.0,0.0,6.207234809324646,7.498368641741988,4.301655142933524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1904,41.0,8.0,0.875,3.0,0.625,0.0,0.0,0.0,4.1924624818053955,6.061778622718812,3.0538817020719193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1908,45.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.348177844184564,6.288991416816511,3.75583038293418,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1911,49.0,9.0,1.0,4.0,0.5555555555555556,0.1111111111111111,0.0,0.0,4.486455559493382,5.471487827359017,3.105491461343404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1913,45.0,9.0,0.8888888888888888,4.0,0.5555555555555556,0.1111111111111111,0.0,0.0,6.9906598490491785,9.915292691218372,5.195278795645613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test1915,45.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.978548029906278,8.286422179244397,3.3171796075161244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1917,44.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,6.544708580176085,10.984163010687745,2.837196138336423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1918,47.0,10.0,0.9,5.0,0.5,0.1,0.0,0.0,7.317248681723949,8.191852465967795,6.49379952480953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1919,57.0,13.0,0.9230769230769231,6.0,0.5384615384615384,0.0,0.0,0.0,5.694286417716771,9.224034085346297,3.5548378370905325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1922,44.0,8.0,1.0,3.0,0.625,0.0,0.0,0.0,4.369784514003952,5.50825136053173,3.0538817020719193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1927,39.0,9.0,0.8888888888888888,4.0,0.5555555555555556,0.0,0.0,0.0,5.051915483374486,7.282996712581158,3.5455532618889385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1928,52.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.757213859712642,6.549820253245299,3.8220296252147636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1930,58.0,8.0,0.875,4.0,0.5,0.0,0.0,0.0,3.886429380301589,4.935077702426354,3.2756437915128496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1931,27.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.52875792219168,7.078091747726752,4.075342365344003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1934,40.0,8.0,0.875,3.0,0.625,0.0,0.0,0.0,5.514861724971581,6.242293378736626,4.746847651654005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1935,50.0,10.0,1.0,7.0,0.30000000000000004,0.0,0.0,0.0,4.61830296879203,6.963334879637905,3.156251951291409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1936,48.0,8.0,1.0,6.0,0.25,0.0,0.0,0.0,4.771287233896916,7.121007095464686,3.34484849115333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1937,35.0,8.0,1.0,5.0,0.375,0.125,0.0,0.0,5.197546862259877,8.02479838130463,2.7794521291526246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1938,37.0,8.0,0.875,3.0,0.625,0.0,0.0,0.0,5.344857560908198,6.378223889636777,3.7494864551472444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1939,56.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,5.330110823151239,9.62290472772918,3.4935231724038402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1940,39.0,8.0,1.0,5.0,0.375,0.0,0.02564102564102564,0.0,5.535084624720588,9.20902442269573,2.8257159804839636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1942,44.0,9.0,1.0,4.0,0.5555555555555556,0.0,0.0,0.0,9.630908740683376,13.097127244406225,4.746847651654005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1944,50.0,11.0,0.9090909090909091,6.0,0.4545454545454546,0.0,0.02,0.0,4.237482926688506,5.537473006569937,2.017818076392981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1945,50.0,9.0,1.0,6.0,0.33333333333333337,0.0,0.0,0.0,4.861373922989147,5.906862337940573,4.178002453102718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1948,41.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.171261548588283,5.887450842047352,3.5713857296062494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1951,56.0,11.0,1.0,7.0,0.36363636363636365,0.09090909090909091,0.0,0.0,4.486937762278311,8.082258499778032,2.61524293407979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test1955,54.0,10.0,1.0,6.0,0.4,0.0,0.018518518518518517,0.0,5.604841326599491,8.81166157143832,3.5481287149872007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test1960,38.0,8.0,0.875,4.0,0.5,0.0,0.0,0.0,4.017514921154117,5.643196747992359,2.017818076392981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1961,62.0,11.0,0.9090909090909091,5.0,0.5454545454545454,0.0,0.0,0.0,4.609193721618639,7.72395543113919,2.5320418160152225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1963,38.0,8.0,0.875,3.0,0.625,0.125,0.0,0.0,4.966521813549517,6.387490365210095,3.5455532618889385,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1964,42.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,6.180683719661267,10.619825194003443,3.6226270182019484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1966,78.0,14.0,0.8571428571428571,7.0,0.5,0.0,0.01282051282051282,0.0,5.228309060630564,7.519457858709393,3.9037203469570763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1967,55.0,13.0,0.6923076923076923,6.0,0.5384615384615384,0.0,0.0,0.0,4.284310120895367,5.101698071340961,2.61524293407979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test1970,51.0,11.0,1.0,3.0,0.7272727272727273,0.0,0.0,0.0,5.3127636768986095,7.304945467485546,4.268273591902923,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1972,39.0,8.0,1.0,5.0,0.375,0.125,0.02564102564102564,0.0,4.263568025186872,9.392463922591027,2.319230227468961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1974,43.0,8.0,0.875,4.0,0.5,0.0,0.0,0.0,5.076209723186027,5.484880286799927,4.3008845890598275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1979,57.0,9.0,1.0,4.0,0.5555555555555556,0.0,0.0,0.0,6.166880136909777,10.879902000363336,4.246388171895572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1985,56.0,8.0,1.0,6.0,0.25,0.0,0.0,0.0,4.850831839592409,5.441521402350983,4.332434974717218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1986,47.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,6.3158532332933515,9.496085955257913,4.390832502085394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1987,51.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,6.039944544383345,8.676098451929073,2.5366921561256945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1991,41.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.926035070067217,11.006386147472455,2.61524293407979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test1996,42.0,9.0,0.8888888888888888,3.0,0.6666666666666667,0.0,0.0,0.0,6.024311571857528,8.33495330960847,4.746847651654005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1997,40.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,6.28269230293126,9.224034085346297,3.861216596318512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test2000,41.0,7.0,1.0,4.0,0.4285714285714286,0.0,0.024390243902439025,0.0,6.101209799290681,10.087850745744477,3.664319913589271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test2002,45.0,9.0,0.8888888888888888,4.0,0.5555555555555556,0.0,0.0,0.0,6.353538671130401,7.641417704106758,5.74334671525785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test2003,51.0,10.0,0.9,5.0,0.5,0.0,0.0,0.0,4.688840759466204,5.978890053604314,2.7863550280367213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test2004,38.0,8.0,1.0,4.0,0.5,0.125,0.0,0.0,6.196210147376086,8.700435936328097,3.9154389040941355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test2007,57.0,9.0,0.8888888888888888,6.0,0.33333333333333337,0.0,0.0,0.0,6.418709595698844,9.92286848502683,3.5352533045615506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test2009,37.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.439172252336849,8.020250334806725,4.118455293776882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test2010,36.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,7.332456378606479,12.930073159743058,5.020414185118721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test2013,47.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,6.052109713143042,8.552865811505125,4.001575532072011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test2015,45.0,10.0,1.0,5.0,0.5,0.0,0.0,0.0,4.029164545772006,5.81049975916126,2.393480405732666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test2017,65.0,11.0,1.0,7.0,0.36363636363636365,0.0,0.0,0.0,5.591307824545263,8.273186691916147,3.0348465581739132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test2021,61.0,11.0,1.0,6.0,0.4545454545454546,0.0,0.0,0.0,4.665048119306754,6.9574386361406235,2.9974264367119225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test2023,59.0,11.0,1.0,6.0,0.4545454545454546,0.0,0.0,0.0,5.99185842447,9.651478100173236,3.954725105438516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test2024,43.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,6.7446991141588315,9.140652476407245,3.984068995236596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test2027,54.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,7.305266684256223,10.285536364363175,3.927599397298165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test2029,42.0,7.0,1.0,5.0,0.2857142857142857,0.0,0.023809523809523808,0.0,6.970522884270649,10.018558965273085,5.12915406474329,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test2033,52.0,9.0,0.8888888888888888,4.0,0.5555555555555556,0.0,0.0,0.0,5.967763689567695,7.28353960075953,5.46697494473306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test2036,67.0,13.0,1.0,7.0,0.46153846153846156,0.07692307692307693,0.0,0.0,6.522248416331349,11.204563076056203,3.6099336757299163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test2037,49.0,8.0,1.0,6.0,0.25,0.0,0.0,0.0,5.491479250133316,8.669562480949288,3.5713857296062494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test2046,31.0,8.0,1.0,5.0,0.375,0.25,0.0,0.0,4.2300064179312065,6.844522958480133,2.4655137370168436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
